"Plot_Name","Unit_Code","Year","Network","cycle","SapPlotNum","SapPlotSize","SeedPlotNum","SeedPlotSize","ShrubPlotNum","ShrubPlotSize","HPlotNum","HPlotSize","excludeEvent","DBI","stock_final"
"DEWA-087","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,454
"DEWA-092","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,79.75
"DEWA-092","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,44.5
"DEWA-092","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,69.5
"DEWA-096","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,39.75
"DEWA-096","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,59
"DEWA-096","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,28
"DEWA-101","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,5
"DEWA-101","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,18.25
"DEWA-101","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,28
"DEWA-111","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,81.25
"DEWA-111","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,51.75
"DEWA-111","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,62
"DEWA-112","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,1.5
"DEWA-112","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,6.75
"DEWA-112","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,4.5
"DEWA-113","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,8.5
"DEWA-113","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,6.75
"DEWA-113","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,10
"DEWA-115","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,412
"DEWA-115","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,313
"DEWA-115","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,141.75
"DEWA-116","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,233.5
"DEWA-116","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,390.25
"DEWA-116","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,399.75
"DEWA-117","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,34
"DEWA-117","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,27
"DEWA-117","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,17
"DEWA-118","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,8.25
"DEWA-118","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,6.75
"DEWA-118","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,26
"DEWA-121","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,48.5
"DEWA-121","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,74.25
"DEWA-121","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,78
"DEWA-133","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.75
"DEWA-133","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1
"DEWA-133","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,1.75
"DEWA-137","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,1
"DEWA-137","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,2
"DEWA-137","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-139","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,7
"DEWA-139","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,2.75
"DEWA-139","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,1.5
"DEWA-140","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,24.25
"DEWA-140","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,24.75
"DEWA-140","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,30.25
"DEWA-150","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,14
"DEWA-150","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,26
"DEWA-150","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,3
"DEWA-155","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.5
"DEWA-155","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"DEWA-155","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,1.75
"DEWA-159","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"DEWA-159","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"DEWA-159","DEWA",2017,"ERMN",3,0,12.57,0,12.57,4,12.57,0,1,0,NA,NA
"DEWA-162","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,14.5
"DEWA-162","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,4.75
"DEWA-162","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,10.5
"DEWA-167","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,44.5
"DEWA-167","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,54.75
"DEWA-167","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,60
"DEWA-174","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,2.75
"DEWA-174","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,9.25
"DEWA-174","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,8
"DEWA-176","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,1
"DEWA-176","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,7
"DEWA-176","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,7.75
"DEWA-178","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,77
"DEWA-178","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,78.25
"DEWA-178","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,67.75
"DEWA-184","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,47
"DEWA-184","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,60.5
"DEWA-184","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,70.75
"DEWA-185","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,25
"DEWA-185","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,31.75
"DEWA-185","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,3.5
"DEWA-188","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,178.25
"DEWA-188","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,123
"DEWA-188","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,115.5
"DEWA-189","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,28.75
"DEWA-189","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,50.75
"DEWA-189","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,70.25
"DEWA-191","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,124.75
"DEWA-191","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,140
"DEWA-191","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,116
"DEWA-192","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-192","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"DEWA-192","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,78.75
"DEWA-193","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-193","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"DEWA-193","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0.75
"DEWA-197","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0.75
"DEWA-197","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-197","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"DEWA-209","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,27.75
"DEWA-209","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,4
"DEWA-209","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,4.25
"DEWA-210","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,31.25
"DEWA-210","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,60.5
"DEWA-210","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,93
"DEWA-212","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,101.5
"DEWA-212","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,64
"DEWA-212","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,27
"DEWA-214","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,1.25
"DEWA-214","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,1.25
"DEWA-214","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,1.5
"DEWA-217","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,0.25
"DEWA-217","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,0
"DEWA-217","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,0.75
"DEWA-222","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,1.25
"DEWA-222","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,15
"DEWA-222","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,13
"DEWA-227","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,10
"DEWA-227","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,3.75
"DEWA-227","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,3.25
"DEWA-228","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,1
"DEWA-228","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,6.25
"DEWA-228","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,22.75
"DEWA-231","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,4.75
"DEWA-231","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,3
"DEWA-231","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-233","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,5.5
"DEWA-233","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,9.5
"DEWA-233","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,8.25
"DEWA-244","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,4.75
"DEWA-244","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,2.5
"DEWA-244","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,211.75
"DEWA-253","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-253","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,2
"DEWA-253","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,6.25
"DEWA-254","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,0.5
"DEWA-254","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,3.75
"DEWA-254","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,7.75
"DEWA-260","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,4
"DEWA-260","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,8.5
"DEWA-260","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,12
"DEWA-262","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"DEWA-262","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-262","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,1
"DEWA-264","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,7
"DEWA-264","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,17
"DEWA-264","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,20.25
"DEWA-271","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,24.25
"DEWA-271","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,28
"DEWA-271","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,88.25
"DEWA-273","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,18.25
"DEWA-273","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,195.5
"DEWA-273","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,212
"DEWA-280","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,6
"DEWA-280","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,15.75
"DEWA-280","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,137
"DEWA-284","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,7
"DEWA-284","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,2
"DEWA-284","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,5.25
"DEWA-285","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,3
"DEWA-285","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,2.5
"DEWA-285","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,47.75
"DEWA-289","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,0
"DEWA-289","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,2
"DEWA-289","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,32.75
"DEWA-293","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,2.25
"DEWA-293","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,2.5
"DEWA-293","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,2.75
"DEWA-298","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,175.5
"DEWA-298","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,208.25
"DEWA-298","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,321
"DEWA-303","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,0.5
"DEWA-303","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"DEWA-303","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,0
"DEWA-304","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,4.75
"DEWA-304","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,20.75
"DEWA-304","DEWA",2017,"ERMN",3,0,12.57,0,12.57,4,12.57,0,1,1,NA,NA
"DEWA-305","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,1
"DEWA-305","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,2
"DEWA-305","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,12.5
"DEWA-312","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-312","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"DEWA-312","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,1
"DEWA-313","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0.25
"DEWA-313","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1
"DEWA-313","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-319","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,34
"DEWA-319","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,64.75
"DEWA-319","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,139.25
"DEWA-322","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-322","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-322","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-339","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,33.75
"DEWA-339","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,99.75
"DEWA-339","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,234.25
"DEWA-340","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,1
"DEWA-340","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1.5
"DEWA-340","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,9
"DEWA-342","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,1.25
"DEWA-342","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1.75
"DEWA-342","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,9.75
"DEWA-351","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.75
"DEWA-351","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,1
"DEWA-351","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,5.75
"DEWA-352","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-352","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,1
"DEWA-352","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,4.5
"DEWA-357","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,5.75
"DEWA-357","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,20.25
"DEWA-357","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,18.75
"DEWA-358","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,16.75
"DEWA-358","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,7.5
"DEWA-358","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,16
"DEWA-359","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-359","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-359","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"DEWA-367","DEWA",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-367","DEWA",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,1
"DEWA-367","DEWA",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,6.25
"DEWA-369","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,25.75
"DEWA-369","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,13.5
"DEWA-369","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-372","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,25.25
"DEWA-372","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,29.75
"DEWA-372","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,8.25
"DEWA-375","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-375","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-375","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0.75
"DEWA-381","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,75.75
"DEWA-381","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,38.25
"DEWA-381","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,21.75
"DEWA-385","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,26.75
"DEWA-385","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,25.5
"DEWA-385","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,80.25
"DEWA-386","DEWA",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,1.5
"DEWA-386","DEWA",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0.5
"DEWA-386","DEWA",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,15.5
"DEWA-390","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,47
"DEWA-390","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,37.75
"DEWA-390","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,352.25
"DEWA-398","DEWA",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,2.5
"DEWA-398","DEWA",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-398","DEWA",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,2,0
"DEWA-407","DEWA",2008,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,NA,4.75
"DEWA-407","DEWA",2012,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,61.75
"DEWA-407","DEWA",2016,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,114.75
"FONE-002","FONE",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.5
"FONE-002","FONE",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,0
"FONE-002","FONE",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"FONE-004","FONE",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,67.5
"FONE-004","FONE",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,79
"FONE-004","FONE",2018,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,68.5
"FONE-006","FONE",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,3.5
"FONE-006","FONE",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,3.25
"FONE-006","FONE",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,4.25
"FONE-011","FONE",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,3,0.25
"FONE-011","FONE",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,0
"FONE-011","FONE",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,4,2
"FONE-012","FONE",2009,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,9.5
"FONE-012","FONE",2013,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,2,7
"FONE-012","FONE",2017,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,12.5
"FONE-014","FONE",2011,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,4,15
"FONE-014","FONE",2015,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,4,19.25
"FONE-014","FONE",2019,"ERMN",3,4,12.57,4,12.57,4,12.57,12,1,0,3,30.25
"FONE-018","FONE",2010,"ERMN",1,4,12.57,4,12.57,4,12.57,12,1,0,2,2
"FONE-018","FONE",2014,"ERMN",2,4,12.57,4,12.57,4,12.57,12,1,0,3,11.25
