"Plot_Name","Park","Network","Year","hummod300m","DBI","x","y","PROVINCE","Physiographic_Class","cancov","tmax","precip","stage_fac","QMD","mDBH","Tree_BA_Total","Tree_Dens_Total","Sap_Dens_NatCan","Seed_Dens_NatCan","Sap_Dens_NatOth","Seed_Dens_NatOth","Sap_Dens_Exotic","Seed_Dens_Exotic","stock_final","Sap_Dens_Total","Seed_Dens_Total","Sor_seed","Sor_sap","avg.cover","dm_park"
"BLUE-109","BLUE","ERMN",2017,0,3,1307572.59294223,1715878.54415199,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",89,-0.0253008659929037,0.068632036447525,"Mosaic",31.9002918590043,28.6103448275862,32.7903322334367,410.266075525775,0.0795544948289578,0.318217979315831,0,1.31264916467781,0,0,22.25,0.0795544948289578,1.63086714399364,0.285714285714286,0.6,0.641666667,0
"BLUE-110","BLUE","ERMN",2019,0.349999964237213,3,1306517.52829225,1715435.46005105,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",95,-0.0284241456538439,0.0705508813261986,"Pole",23.2263724029389,21.23125,38.3620008179466,905.414787367227,0.0198886237072395,0.238663484486873,0.0397772474144789,0.01988862370724,0,0,16,0.0596658711217184,0.258552108194113,0.631578947368421,0.285714285714286,0,0
"BLUE-115","BLUE","ERMN",2016,0,3,1307934.32408692,1715635.39099638,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",0,-0.0253008659929037,0.068632036447525,"Mature",24.0780117986081,22.1934782608696,29.6317692918043,650.766878420194,0,0.0397772474144789,0,0.37788385043755,0,0.0198886237072395,0.5,0,0.437549721559268,0.2,0,3.125,0
"BLUE-120","BLUE","ERMN",2018,0,3,1307410.42414601,1715327.9943703,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",90,-0.0253008659929037,0.068632036447525,"Mosaic",31.9755281426281,27.824,28.401021969344,353.677651315323,0,0.0994431185361973,0.0198886237072395,0.338106603023071,0,0,1.25,0.0198886237072395,0.437549721559268,0.222222222222222,0,0,0
"BLUE-126","BLUE","ERMN",2017,0.000000000000000180976688933439,3,1306998.0174076,1714755.00400194,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",88,-0.0253008659929037,0.068632036447525,"Mature",25.1843205189261,23.0615384615385,18.3228206244026,367.824757367936,0.0198886237072395,0.775656324582339,0,0.119331742243437,0,0,22.25,0.0198886237072395,0.894988066825776,0.266666666666667,0,0.608333333,0
"BLUE-136","BLUE","ERMN",2017,0,3,1306499.85881733,1713901.39262264,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",91,-0.0284241456538439,0.0705508813261986,"Mosaic",30.1496550913549,26.868085106383,47.470199894606,664.913984472807,0.0795544948289578,0.0795544948289578,0,0.318217979315831,0,0,1,0.0795544948289578,0.397772474144789,0.352941176470588,0.266666666666667,0,0
"BLUE-137","BLUE","ERMN",2016,0.00999999884516001,3,1305925.61313266,1713557.3387211,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",94,-0.0284241456538439,0.0705508813261986,"Pole",25.7537316495601,22.9877551020408,36.1106177754682,693.208196578033,0,0.0994431185361973,0,0.178997613365155,0,0,1.75,0,0.278440731901352,0.25,0,0.308333333,0
"BLUE-141","BLUE","ERMN",2018,0,2,1306581.2067493,1713402.89945525,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",92,-0.0284241456538439,0.0705508813261986,"Late Succ.",36.8342741207153,32.0375,36.1804512721023,339.53054526271,0,0.139220365950676,0.0198886237072395,0.039777247414479,0,0,7.25,0.0198886237072395,0.178997613365155,0.444444444444444,0.166666666666667,0,0
"BLUE-142","BLUE","ERMN",2017,0,3,1305995.72209794,1713060.12648613,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",97,-0.0284241456538439,0.0705508813261986,"Late Succ.",27.9954695582959,25.1754385964912,49.6373827401882,806.385044998936,0.0795544948289578,0.576770087509944,0,0.0596658711217191,0,0,8.75,0.0795544948289578,0.636435958631663,0.5,0.153846153846154,0,0
"BLUE-147","BLUE","ERMN",2018,0,2,1306913.39739363,1712954.5618878,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",96,-0.0253008659929037,0.068632036447525,"Mature",32.9959685324426,30.8484848484848,39.9203377953411,466.854499736226,0.0198886237072395,2.48607796340493,0,3.28162291169451,0,0,45,0.0198886237072395,5.76770087509944,0.454545454545455,0.181818181818182,6.666666667,0
"BLUE-154","BLUE","ERMN",2016,0.109999991953373,3,1306498.82230396,1712369.97499237,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",95,-0.0284241456538439,0.0705508813261986,"Late Succ.",26.2670896751049,21.8153846153846,19.9322243878799,367.824757367936,0.0795544948289578,0.0596658711217184,0,0.278440731901353,0,0,10.25,0.0795544948289578,0.338106603023071,0.352941176470588,0.181818181818182,0,0
"DEWA-001","DEWA","ERMN",2018,0.939999938011169,4,1748843.04356493,2232461.44637103,"Eastern Broadleaf Forest (Oceanic) Province","mesic",75,0.000514390994794667,0.0628194808959961,"Mature",22.7977751266354,21.8028985507246,39.8467154009581,976.150317630291,0,0,0,0,0,0,0,0,0,0,0,29.35833333,0
"DEWA-004","DEWA","ERMN",2017,0,3,1745559.91974034,2230166.39514835,"Eastern Broadleaf Forest (Oceanic) Province","dry",77,0.00801058579236269,0.08697260171175,"Mature",23.3264442210981,22.2866666666667,36.2749514930844,848.826363156775,0.0198886237072395,0.875099443118536,0,0,0,0,49.5,0.0198886237072395,0.875099443118536,0.571428571428571,0.25,0,0
"DEWA-006","DEWA","ERMN",2016,0.280000030994415,4,1748454.5555446,2230815.9130437,"Eastern Broadleaf Forest (Oceanic) Province","mesic",82,0.000514390994794667,0.0628194808959961,"Mosaic",35.679342763005,32.575,28.2892994858666,282.942121052258,0,0.218774860779634,0.0198886237072395,0.198886237072395,0,0.0198886237072395,3.5,0.0198886237072395,0.437549721559268,0.4,0,18.40833333,0
"DEWA-008","DEWA","ERMN",2016,0,3,1745354.35456055,2229342.09208744,"Eastern Broadleaf Forest (Oceanic) Province","dry",86,0.00801058579236269,0.08697260171175,"Mature",26.7430917162817,25.0795454545455,34.9650706522426,622.472666314968,0.0198886237072395,0.298329355608592,0,0,0,0,3.75,0.0198886237072395,0.298329355608592,0.571428571428571,0.222222222222222,0,0
"DEWA-019","DEWA","ERMN",2018,0.0300000794231892,2,1747142.13458681,2228193.11935611,"Eastern Broadleaf Forest (Oceanic) Province","mesic",83,0.00801058579236269,0.08697260171175,"Mosaic",29.8342665661226,26.5038461538462,25.7135823516225,367.824757367936,0,0.517104216388226,0,0.099443118536197,0,0,8,0,0.616547334924423,0.4,0,14.1,0
"DEWA-022","DEWA","ERMN",2018,0.00000000121300125499602,3,1744052.16682128,2226719.41779812,"Eastern Broadleaf Forest (Oceanic) Province","dry",87,0.00801058579236269,0.08697260171175,"Mature",28.2371504700221,25.4333333333333,34.5513363514207,551.737136051904,0.198886237072395,0.894988066825776,0,0.019888623707239,0,0,62.5,0.198886237072395,0.914876690533015,0.75,0.363636363636364,0,0
"DEWA-025","DEWA","ERMN",2016,0.0899999886751175,3,1746948.7707665,2227364.30896506,"Eastern Broadleaf Forest (Oceanic) Province","mesic",83,0.00801058579236269,0.08697260171175,"Mosaic",28.3541605598302,24.8754385964912,50.9174857336188,806.385044998936,0.0397772474144789,0,0,0,0,0,0,0.0397772474144789,0,0,0.2,0.025,0
"DEWA-026","DEWA","ERMN",2016,0.150000020861626,4,1747671.80830616,2227532.75476019,"Eastern Broadleaf Forest (Oceanic) Province","hydric",72,0.00473875366151333,0.0677952468395233,"Mosaic",0,0,0,0,0.0198886237072395,0.178997613365155,0,0,0,0,3.5,0.0198886237072395,0.178997613365155,0,0,6.791666667,0
"DEWA-027","DEWA","ERMN",2017,0.00000000352920026536196,3,1742386.93088671,2225573.64067129,"Eastern Broadleaf Forest (Oceanic) Province","dry",71,0.0189955998212099,0.100345201790333,"Late Succ.",28.6172806185354,22.7525,36.3978073359297,565.884242104517,0.0994431185361973,0.0198886237072395,0,0,0,0,25,0.0994431185361973,0.0198886237072395,0.4,0.4,0.008333333,0
"DEWA-029","DEWA","ERMN",2019,0,3,1743842.4577733,2225891.04738044,"Eastern Broadleaf Forest (Oceanic) Province","dry",77,0.00801058579236269,0.08697260171175,"Mature",28.6437396917618,27.2323529411765,30.9953724804943,481.001605788839,0,1.77008750994431,0,1.67064439140812,0,0,83.75,0,3.44073190135243,0.545454545454545,0,0,0
"DEWA-034","DEWA","ERMN",2019,0.000000000135212493979076,3,1742923.44758354,2224928.26317459,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",83,0.0189955998212099,0.100345201790333,"Late Succ.",37.1847235658229,34.9833333333333,46.090230000977,424.413181578388,0,3.26173428798727,0,0.0596658711217199,0,0,47.25,0,3.32140015910899,0.769230769230769,0,0,0
"DEWA-037","DEWA","ERMN",2016,0.109999984502792,3,1745823.47933492,2225566.75545915,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",82,0.0135756842792034,0.0954930931329727,"Mature",29.4814544052045,26.5230769230769,25.109014271216,367.824757367936,0.119331742243437,1.09387430389817,0,0.11933174224344,0,0.0198886237072395,64.25,0.119331742243437,1.23309466984885,0.533333333333333,0.285714285714286,34.50833333,0
"DEWA-045","DEWA","ERMN",2017,0.00000000425577173501779,3,1741798.67483293,2223115.20077079,"Eastern Broadleaf Forest (Oceanic) Province","dry",83,0.0189955998212099,0.100345201790333,"Mature",22.2737809046752,19.3447368421053,20.9473934284478,537.590029999291,0.119331742243437,1.92919649960223,0,0.0596658711217199,0,0,54.75,0.119331742243437,1.98886237072395,0.666666666666667,0.25,0,0
"DEWA-048","DEWA","ERMN",2016,0.23999996483326,3,1743975.76183182,2223602.86228917,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",81,0.0135756842792034,0.0954930931329727,"Late Succ.",29.0345353402503,22.5757575757576,30.9102278369451,466.854499736226,0.178997613365155,0.218774860779634,0,0.059665871121718,0,0,54,0.178997613365155,0.278440731901352,0.4,0.571428571428571,0,0
"DEWA-054","DEWA","ERMN",2019,0.00000000040875741680324,3,1743039.50782205,2222608.27888139,"Eastern Broadleaf Forest (Oceanic) Province","dry",83,0.0189955998212099,0.100345201790333,"Late Succ.",29.486410429213,23.716,24.1514009207935,353.677651315323,0.139220365950676,1.01431980906921,0,0.0596658711217199,0,0,128.5,0.139220365950676,1.07398568019093,0.375,0.25,18.75833333,0
"DEWA-055","DEWA","ERMN",2016,0.23999996483326,3,1743741.10167619,2222790.56739519,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",79,0.0135756842792034,0.0954930931329727,"Late Succ.",34.2718300260335,30.4833333333333,23.4912215992329,254.647908947033,0.0994431185361973,0.636435958631663,0.139220365950676,0.0795544948289579,0.0198886237072395,0.0198886237072395,110,0.258552108194113,0.73587907716786,0.222222222222222,0.142857142857143,41.86666667,0
"DEWA-058","DEWA","ERMN",2018,0.399999976158142,4,1746659.97963838,2223458.08122188,"Eastern Broadleaf Forest (Oceanic) Province","mesic",77,0.0135756842792034,0.0954930931329727,"Late Succ.",36.3819748672072,31.2047619047619,30.8851944450729,297.089227104871,0,0.218774860779634,0.0198886237072395,0.636435958631663,0,0,3,0.0198886237072395,0.855210819411297,0.266666666666667,0.25,1.758333333,0
"DEWA-063","DEWA","ERMN",2017,0.0000000188237674336733,3,1745062.29277251,2222301.64732772,"Eastern Broadleaf Forest (Oceanic) Province","dry",78,0.0135756842792034,0.0954930931329727,"Mature",26.2289400719377,23.9405405405405,28.2827550261184,523.442923946678,0.0795544948289578,0.37788385043755,0.0397772474144792,0.63643595863166,0,0,43.75,0.119331742243437,1.01431980906921,0.315789473684211,0.333333333333333,1.75,0
"DEWA-074","DEWA","ERMN",2018,0.11999998241663,4,1743192.01845368,2220325.36126117,"Eastern Broadleaf Forest (Oceanic) Province","mesic",80,0.0212814789265394,0.0934936255216599,"Mature",22.7594083109967,20.1333333333333,17.2663959318057,424.413181578388,0,2.66507557677009,0,0.0596658711217199,0,0,59.25,0,2.72474144789181,0.545454545454545,0,43.14166667,0
"DEWA-077","DEWA","ERMN",2017,0.15999998152256,4,1746092.39125013,2220975.33512397,"Eastern Broadleaf Forest (Oceanic) Province","mesic",79,0.0135756842792034,0.0954930931329727,"Mature",25.3209103311868,23.795,14.2477777618687,282.942121052258,0,0,0,0.338106603023071,0,0,0,0,0.338106603023071,0,0,25.23333333,0
"DEWA-084","DEWA","ERMN",2019,0.269999980926514,3,1745168.81439483,2220010.46877017,"Eastern Broadleaf Forest (Oceanic) Province","mesic",86,0.0150924371555448,0.087660051882267,"Pole",16.7078424699301,16.08,9.30508842596021,424.413181578388,0.0596658711217184,0,0,0.0198886237072395,0,0,0,0.0596658711217184,0.0198886237072395,0,0,59.78333333,0
"DEWA-087","DEWA","ERMN",2017,0.0900000110268593,4,1742776.48182958,2218687.96980706,"Eastern Broadleaf Forest (Oceanic) Province","dry",84,0.0212814789265394,0.0934936255216599,"Late Succ.",41.4322059792584,40.1384615384615,24.7957913165439,183.912378683968,0.238663484486873,3.44073190135243,0,0.01988862370724,0,0,453.5,0.238663484486873,3.46062052505967,0.4,0.5,31.375,0
"DEWA-092","DEWA","ERMN",2019,0.01999999769032,3,1742598.13104234,2217869.66474169,"Eastern Broadleaf Forest (Oceanic) Province","mesic",78,0.0212814789265394,0.0934936255216599,"Mosaic",22.2140122541051,18.8446808510638,25.7697602607683,664.913984472807,0.178997613365155,0.278440731901352,0,0.079554494828958,0,0,69.5,0.178997613365155,0.35799522673031,0.545454545454545,0.666666666666667,4.133333333,0
"DEWA-096","DEWA","ERMN",2019,0.00000000235207053833619,3,1745499.04245409,2218526.00983645,"Eastern Broadleaf Forest (Oceanic) Province","mesic",88,0.0150924371555448,0.087660051882267,"Pole",22.2524865553209,21.2473684210526,20.9073600014991,537.590029999291,0.0198886237072395,0.159108989657916,0,0,0,0,28,0.0198886237072395,0.159108989657916,0,0,99.11666667,0
"DEWA-101","DEWA","ERMN",2019,0.0900000035762787,3,1741473.988973,2216067.96748575,"Eastern Broadleaf Forest (Oceanic) Province","mesic",60,0.0187287833541632,0.0794798135757446,"Mosaic",19.6221631252593,19.05,5.9893584501371,198.059484736581,0.0397772474144789,0.198886237072395,0,0,0,0,28,0.0397772474144789,0.198886237072395,0.4,0.666666666666667,8.691666667,0
"DEWA-111","DEWA","ERMN",2018,0.109999999403954,2,1742519.7073479,2214749.26521801,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",73,0.0187287833541632,0.0794798135757446,"Late Succ.",34.9127568123071,32.1352941176471,46.0474632343033,481.001605788839,0.119331742243437,0.954653937947494,0,0.099443118536196,0,0,62,0.119331742243437,1.05409705648369,0.285714285714286,0.5,7.3,0
"DEWA-112","DEWA","ERMN",2016,0.169999986886978,4,1743982.27671573,2215088.97633228,"Eastern Broadleaf Forest (Oceanic) Province","mesic",80,0.0123552409932017,0.0745580643415451,"Mature",27.721577035467,24.6583333333333,20.493003477,339.53054526271,0,0.278440731901352,0.0198886237072395,0.099443118536198,0,0,4.5,0.0198886237072395,0.37788385043755,0.333333333333333,0.25,99.19166667,0
"DEWA-113","DEWA","ERMN",2019,0.11999998241663,3,1744706.37997061,2215243.25444706,"Eastern Broadleaf Forest (Oceanic) Province","mesic",82,0.0123552409932017,0.0745580643415451,"Mature",26.7641623185816,24.4730769230769,20.6937483908723,367.824757367936,0,0.656324582338902,0,0.457438345266508,0,0,10,0,1.11376292760541,0.347826086956522,0,11.025,0
"DEWA-115","DEWA","ERMN",2019,0.0000000140931453174176,3,1740868.99495245,2213616.8840814,"Eastern Broadleaf Forest (Oceanic) Province","dry",86,0.0187287833541632,0.0794798135757446,"Mature",28.2708153402055,26.2633333333333,26.6413622989483,424.413181578388,0.517104216388226,0.0795544948289578,0,0.139220365950676,0,0,139.5,0.517104216388226,0.218774860779634,0.181818181818182,0.2,0,0
"DEWA-116","DEWA","ERMN",2019,0,3,1741602.76830336,2213773.36912345,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",85,0.0187287833541632,0.0794798135757446,"Mature",22.3067329148249,19.9433333333333,16.5863832305328,424.413181578388,0.338106603023071,2.04852824184566,0.099443118536197,0.73587907716786,0,0,371.5,0.437549721559268,2.78440731901352,0.588235294117647,0.307692307692308,0,0
"DEWA-117","DEWA","ERMN",2017,0.0700000002980232,4,1743778.02013756,2214263.79559973,"Eastern Broadleaf Forest (Oceanic) Province","mesic",82,0.0123552409932017,0.0745580643415451,"Late Succ.",42.9256824118885,38.1,38.8997242975973,268.795014999645,0.0795544948289578,0.238663484486873,0,0.457438345266508,0,0,15.5,0.0795544948289578,0.696101829753381,0.533333333333333,0.25,17.61666667,0
"DEWA-118","DEWA","ERMN",2018,0.0000000155582089433892,2,1744514.12584258,2214428.00781447,"Eastern Broadleaf Forest (Oceanic) Province","mesic",81,0.0123552409932017,0.0745580643415451,"Late Succ.",35.1570903232904,30.9566666666667,41.2007963451588,424.413181578388,0.0596658711217184,0.0795544948289578,0,0.0596658711217182,0,0.0198886237072395,25.75,0.0596658711217184,0.159108989657916,0.25,0.363636363636364,1.875,0
"DEWA-121","DEWA","ERMN",2016,0.100000001490116,3,1740681.89186117,2212792.43011263,"Eastern Broadleaf Forest (Oceanic) Province","dry",71,0.0187287833541632,0.0794798135757446,"Pole",17.5900217065347,16.675,15.1266909282563,622.472666314968,0.119331742243437,0.914876690533015,0.099443118536197,0.258552108194115,0,0,26,0.218774860779634,1.17342879872713,0.666666666666667,0.4,0.008333333,0
"DEWA-133","DEWA","ERMN",2019,0.200000047683716,3,1744845.3678681,2212943.69663567,"Eastern Broadleaf Forest (Oceanic) Province","mesic",74,0.0123552409932017,0.0745580643415451,"Mature",22.394657100895,21.28,16.7173946480048,424.413181578388,0,0.119331742243437,0.0198886237072395,0.835322195704057,0,0,1.75,0.0198886237072395,0.954653937947494,0,0,39.26666667,0
"DEWA-137","DEWA","ERMN",2019,0.0000000693045763000555,3,1743191.63455271,2211815.83757893,"Eastern Broadleaf Forest (Oceanic) Province","mesic",77,0.0187287833541632,0.0794798135757446,"Mosaic",30.9363998120876,27.625,25.5216819028768,339.53054526271,0.0198886237072395,0.119331742243437,0,0.298329355608592,0,0,1.5,0.0198886237072395,0.417661097852029,0.5,0.166666666666667,7.933333333,0
"DEWA-139","DEWA","ERMN",2017,0.0000000291821535824965,4,1744649.17171851,2212123.41092199,"Eastern Broadleaf Forest (Oceanic) Province","hydric",75,0.0123552409932017,0.0745580643415451,"Mature",26.9054641290575,24.39,16.0867931733877,297.089227104871,0,0.119331742243437,0.0596658711217184,1.01431980906921,0,0,1.5,0.0596658711217184,1.13365155131265,0.615384615384615,0.5,81.68333333,0
"DEWA-140","DEWA","ERMN",2019,0.000000000420585732907597,3,1738639.49152358,2209998.82151564,"Eastern Broadleaf Forest (Oceanic) Province","dry",83,0.0207055862993002,0.0728636384010315,"Mature",26.3495287750401,24.2433333333333,23.1433096745543,424.413181578388,0.0198886237072395,0.994431185361973,0,0.218774860779637,0,0,27,0.0198886237072395,1.21320604614161,0.8,0.25,0,0
"DEWA-150","DEWA","ERMN",2017,0.150000065565109,3,1741341.40904369,2209837.56590578,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",82,0.0177746266126633,0.0697948113083839,"Late Succ.",39.9119523375384,36.2939393939394,58.408814362674,466.854499736226,0.0198886237072395,0.139220365950676,0,0.119331742243437,0,0,3,0.0198886237072395,0.258552108194113,0.545454545454545,0.285714285714286,1.641666667,0
"DEWA-155","DEWA","ERMN",2017,0.439999967813492,3,1737529.06988913,2208209.28793401,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",85,0.0207055862993002,0.0728636384010315,"Late Succ.",35.8312522299129,32.05,31.3837733887424,311.236333157484,0,0.139220365950676,0,0,0,0,1.75,0,0.139220365950676,0.6,0,0,0
"DEWA-162","DEWA","ERMN",2018,0.0000000129218751254712,3,1744778.50055169,2209844.35469867,"Eastern Broadleaf Forest (Oceanic) Province","mesic",84,0.0127163613215089,0.0664305537939072,"Mature",24.5396084107384,22.8,14.0511884132695,297.089227104871,0.0198886237072395,0.656324582338902,0.0198886237072394,0.079554494828958,0,0,10.5,0.0397772474144789,0.73587907716786,0,0,69.8,0
"DEWA-167","DEWA","ERMN",2016,0,3,1738772.5005613,2207703.99968717,"Eastern Broadleaf Forest (Oceanic) Province","dry",78,0.0207055862993002,0.0728636384010315,"Late Succ.",27.5795115884865,23.8945945945946,31.2703953458381,523.442923946678,0.0795544948289578,0.775656324582339,0,0.099443118536197,0,0,46.25,0.0795544948289578,0.875099443118536,0.5,0.363636363636364,0,0
"DEWA-174","DEWA","ERMN",2016,0.0000000124081971364376,3,1744577.53624595,2209013.66937517,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",86,0.0127163613215089,0.0664305537939072,"Mature",25.8839396795259,23.6083333333333,17.8661306675764,339.53054526271,0,0.437549721559268,0,0.039777247414479,0,0,7.5,0,0.477326968973747,0.615384615384615,0,0.008333333,0
"DEWA-176","DEWA","ERMN",2016,0,4,1746039.10884431,2209343.84135585,"Eastern Broadleaf Forest (Oceanic) Province","dry",76,0.0127163613215089,0.0664305537939072,"Mature",23.2648409856366,21.0717391304348,27.664098023877,650.766878420194,0,0.536992840095465,0,0.0596658711217189,0,0,7,0,0.596658711217184,0.545454545454545,0,5.341666667,0
"DEWA-178","DEWA","ERMN",2017,0.0999999940395355,3,1737851.73814507,2206759.16187197,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",89,0.0229508299380541,0.0707275941967964,"Mature",29.1961221463929,27.0967741935484,29.3609797696932,438.560287631001,0.0795544948289578,0.397772474144789,0,0.01988862370724,0,0,67.75,0.0795544948289578,0.417661097852029,0.545454545454545,0.444444444444444,0.308333333,0
"DEWA-184","DEWA","ERMN",2017,0,4,1743655.43144758,2208029.34468354,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",73,0.0127163613215089,0.0664305537939072,"Mature",28.0782105749442,25.5954545454545,19.2717006210694,311.236333157484,0,3.18217979315831,0,0.91487669053302,0,0,55,0,4.09705648369133,0.5,0,0,0
"DEWA-185","DEWA","ERMN",2016,0,3,1744367.01340022,2208198.40375317,"Eastern Broadleaf Forest (Oceanic) Province","dry",88,0.0127163613215089,0.0664305537939072,"Mature",27.6260560768086,25.1384615384615,33.0720328921738,551.737136051904,0,0.258552108194113,0,0,0,0,3.5,0,0.258552108194113,0.666666666666667,0,0.033333333,0
"DEWA-188","DEWA","ERMN",2019,0.0000000269681290632207,3,1736928.81927932,2205742.49171368,"Eastern Broadleaf Forest (Oceanic) Province","dry",78,0.0229508299380541,0.0707275941967964,"Mature",28.459338161163,26.3464285714286,25.1980033681996,396.118969473162,0.218774860779634,0.497215592680986,0,0.079554494828958,0,0,114,0.218774860779634,0.576770087509944,0.363636363636364,0.4,0,0
"DEWA-189","DEWA","ERMN",2016,0.00999999977648258,4,1737651.2208909,2205899.58269345,"Eastern Broadleaf Forest (Oceanic) Province","dry",81,0.0229508299380541,0.0707275941967964,"Pole",23.2940054446455,21.2793103448276,17.4841631077055,410.266075525775,0.0596658711217184,1.19331742243437,0.139220365950677,1.15354017501989,0,0.0397772474144789,46,0.198886237072395,2.38663484486873,0.538461538461538,0.470588235294118,3.883333333,0
"DEWA-191","DEWA","ERMN",2018,0.150000065565109,4,1739101.12269882,2206227.29031384,"Eastern Broadleaf Forest (Oceanic) Province","mesic",74,0.0229508299380541,0.0707275941967964,"Late Succ.",32.9440859639481,27.392,30.1476482759287,353.677651315323,0.198886237072395,1.09387430389817,0.099443118536197,0.69610182975338,0,0,116,0.298329355608592,1.78997613365155,0.666666666666667,0.461538461538462,2.95,0
"DEWA-192","DEWA","ERMN",2019,0.0699999928474426,3,1740560.9872557,2206546.8673623,"Eastern Broadleaf Forest (Oceanic) Province","dry",81,0.0218001510947943,0.0700392052531242,"Mature",25.946650732041,24.0394736842105,28.4252775816196,537.590029999291,0.0596658711217184,5.86714399363564,0,0.0198886237072404,0,0.0198886237072395,78.5,0.0596658711217184,5.90692124105012,0.333333333333333,0.5,0.016666667,0
"DEWA-193","DEWA","ERMN",2018,0.169999986886978,2,1741296.01500308,2206720.1929207,"Eastern Broadleaf Forest (Oceanic) Province","mesic",82,0.0218001510947943,0.0700392052531242,"Mature",18.500875140176,16.9666666666667,7.98660756500785,297.089227104871,0,0.0397772474144789,0,0,0,0,0.75,0,0.0397772474144789,0,0,96.91666667,0
"DEWA-197","DEWA","ERMN",2018,0,3,1744171.65194931,2207369.99488373,"Eastern Broadleaf Forest (Oceanic) Province","dry-mesic",83,0.0127163613215089,0.0664305537939072,"Pole",19.6698584980506,17.6565217391304,29.6626582529248,976.150317630291,0.0596658711217184,0.0198886237072395,0,0,0,0,0.25,0.0596658711217184,0.0198886237072395,0.333333333333333,0.333333333333333,0,0
"DEWA-209","DEWA","ERMN",2019,0,3,1743997.62960435,2206559.80792078,"Eastern Broadleaf Forest (Oceanic) Province","dry",91,0.0182277802377939,0.0655689314007759,"Pole",20.353388551588,18.9063829787234,21.6336505887673,664.913984472807,0.238663484486873,0.0198886237072395,0,0.278440731901352,0,0,0.5,0.238663484486873,0.298329355608592,0.444444444444444,0.444444444444444,0,0
"DEWA-210","DEWA","ERMN",2017,0.00999999884516001,2,1744703.08721852,2206724.39203536,"Eastern Broadleaf Forest (Oceanic) Province","dry",79,0.0182277802377939,0.0655689314007759,"Mature",22.2887973611157,21.0414634146341,22.6316195891142,580.03134815713,0.0795544948289578,0.835322195704057,0.0198886237072395,0.119331742243437,0,0,92,0.0994431185361973,0.954653937947494,0.545454545454545,0.666666666666667,0,0
"DEWA-212","DEWA","ERMN",2016,0,3,1735086.46115263,2203770.85216682,"Eastern Broadleaf Forest (Oceanic) Province","dry",86,0.0218058377504349,0.0744162350893021,"Mature",23.477291705102,21.3387096774194,37.9704887913122,877.120575262001,0.198886237072395,0.0596658711217184,0,0.0397772474144789,0,0,26.5,0.198886237072395,0.0994431185361973,0.25,0.571428571428571,0,0
"DEWA-214","DEWA","ERMN",2018,0.0899999961256981,2,1736528.14168977,2204098.84277798,"Eastern Broadleaf Forest (Oceanic) Province","dry",83,0.0229508299380541,0.0707275941967964,"Mature",27.0934357226849,25.4277777777778,44.0433585478457,763.943726841098,0.0198886237072395,0.119331742243437,0,0,0,0,1.5,0.0198886237072395,0.119331742243437,0.222222222222222,0.285714285714286,0,0
"DEWA-217","DEWA","ERMN",2016,0.0300000254064798,3,1738715.76453662,2204592.27386634,"Eastern Broadleaf Forest (Oceanic) Province","mesic",74,0.0229508299380541,0.0707275941967964,"Late Succ.",26.1761791127196,22.8176470588235,12.9425524874691,240.50080289442,0,0.0397772474144789,0,0.775656324582339,0,0,0.75,0,0.815433571996818,0.285714285714286,0,45.7,0
"DEWA-222","DEWA","ERMN",2016,0,3,1742342.11969852,2205408.70563586,"Eastern Broadleaf Forest (Oceanic) Province","dry",86,0.0218001510947943,0.0700392052531242,"Mature",24.4411077899509,22.9525,26.5497398624734,565.884242104517,0.0198886237072395,0.795544948289578,0,0.198886237072395,0,0,10.5,0.0198886237072395,0.994431185361973,0.666666666666667,0.333333333333333,0,0
