"term","estimate","lower95","upper95","num_boots","Macrogroup","resp"
"Slope",-1.90981756634242,-3.64821740849794,-0.078701298078055,995,"Appalachian-Interior-Northeastern Mesic Forest","tree_30cm_Dens_Total"
"c1_response",63.4316435022928,57.0814761824352,70.1604871127834,995,"Appalachian-Interior-Northeastern Mesic Forest","tree_30cm_Dens_Total"
"c2_response",61.5218259359504,55.4219614733415,68.1495190770159,995,"Appalachian-Interior-Northeastern Mesic Forest","tree_30cm_Dens_Total"
"c3_response",59.612008369608,53.0166660782563,66.804386281612,995,"Appalachian-Interior-Northeastern Mesic Forest","tree_30cm_Dens_Total"
"Intercept",0.173199502408528,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Exotic"
"Slope",0.00829660454744579,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Exotic"
"c1_response",0.181496106955974,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Exotic"
"c2_response",0.189792711503419,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Exotic"
"c3_response",0.198089316050865,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Exotic"
"Intercept",16.7716223587112,15.0804506338417,19.031915111149,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatCan"
"Slope",0.882407442663563,0.585846933608836,1.17151445279105,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatCan"
"c1_response",17.6540298013748,16.02760770769,19.8073431640896,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatCan"
"c2_response",18.5364372440383,16.9271331097454,20.7155605443335,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatCan"
"c3_response",19.4188446867019,17.8416512469692,21.6133544965931,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatCan"
"Intercept",1.08201999065949,0.672800783797655,1.51517934965165,993,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatOth"
"Slope",-0.168804612083479,-0.276978958811333,-0.0703046762893045,993,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatOth"
"c1_response",0.913215378576009,0.577519114544424,1.27576992416352,993,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatOth"
"c2_response",0.74441076649253,0.452138147197847,1.05544036111549,993,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatOth"
"c3_response",0.575606154409051,0.294094893692661,0.860665572577163,993,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_NatOth"
"Intercept",17.8216938267467,16.0450932025496,20.0377837205925,1000,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Total"
"Slope",0.722680990226712,0.422449002167708,1.01927083626491,1000,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Total"
"c1_response",18.5443748169734,16.7763421257882,20.7251559590492,1000,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Total"
"c2_response",19.2670558072001,17.5040413166099,21.5032972327478,1000,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Total"
"c3_response",19.9897367974269,18.231457872588,22.2871143662752,1000,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_BA_Total"
"Intercept",0.696080113327274,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Exotic"
"Slope",0.0401335310948196,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Exotic"
"c1_response",0.736213644422093,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Exotic"
"c2_response",0.776347175516913,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Exotic"
"c3_response",0.816480706611733,NA,NA,NA,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Exotic"
"Intercept",75.5594035074784,67.7675481646216,84.4073263063852,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatCan"
"Slope",2.55335741422712,1.12230168611554,3.95001948356276,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatCan"
"c1_response",78.1127609217055,70.7779749760996,86.4392181015729,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatCan"
"c2_response",80.6661183359326,73.6018184944124,88.5214848386984,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatCan"
"c3_response",83.2194757501597,76.1507733620453,90.8800311451727,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatCan"
"Intercept",5.19891588814529,3.54474545099638,7.06104519755185,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatOth"
"Slope",-0.807089920146621,-1.25882879933874,-0.406315449674512,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatOth"
"c1_response",4.39182596799867,2.98809411997872,5.98600769096582,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatOth"
"c2_response",3.58473604785205,2.35741131406481,5.02115772766193,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatOth"
"c3_response",2.77764612770543,1.5795401621979,4.12258759536941,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_NatOth"
"Intercept",80.6691465517639,72.6303380530745,89.5379579355564,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Total"
"Slope",1.78870881906798,0.403028835181416,3.26837651457951,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Total"
"c1_response",82.4578553708319,74.8313872412922,90.4126299529482,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Total"
"c2_response",84.2465641898999,77.1492117920962,92.0429537270389,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Total"
"c3_response",86.0352730089679,79.0780159098762,94.0213524046448,999,"Appalachian-Interior-Northeastern Mesic Forest","tree_40cm_Dens_Total"
"Intercept",0.140746250627095,0.0601224553817198,0.274641880086538,997,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Exotic"
"Slope",0.0127805125571471,0.000968645157266353,0.0274280927458214,997,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Exotic"
"c1_response",0.153526763184242,0.0659558649395298,0.286454079464703,997,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Exotic"
"c2_response",0.166307275741389,0.0702180819785827,0.30350660733275,997,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Exotic"
"c3_response",0.179087788298536,0.0768455346527207,0.323303239247686,997,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Exotic"
"Intercept",30.5894622339178,28.4130308539679,32.4805421233164,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatCan"
"Slope",0.398804831960671,0.0246207990069511,0.70762624418916,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatCan"
"c1_response",30.9882670658785,28.888040154195,32.7027442765187,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatCan"
"c2_response",31.3870718978392,29.3727710863173,33.0138292341424,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatCan"
"c3_response",31.7858767297999,29.7286401004923,33.4624797057935,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatCan"
"Intercept",2.20938799607161,1.63988893136281,2.82608586394355,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatOth"
"Slope",-0.298035324496129,-0.419718710818589,-0.18135489564793,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatOth"
"c1_response",1.91135267157549,1.40523433957885,2.45173895741783,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatOth"
"c2_response",1.61331734707936,1.15722060242015,2.09179597795021,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatOth"
"c3_response",1.31528202258323,0.892299070146332,1.78038279976936,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_NatOth"
"Intercept",32.9508684115039,30.4785644255916,34.8067746700453,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Total"
"Slope",0.11568004851389,-0.270114585669839,0.463183026139779,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Total"
"c1_response",33.0665484600178,30.7488642490495,34.8031142299214,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Total"
"c2_response",33.1822285085317,30.8908560300632,34.9041758541638,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Total"
"c3_response",33.2979085570456,31.0472809079029,35.0626315428482,1000,"Appalachian-Interior-Northeastern Mesic Forest","Tree_BA_Total"
"Intercept",3.23578127798429,1.78412719127452,4.8737499919228,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Exotic"
"Slope",-0.0325793096237343,-0.362677788669021,0.279370346525093,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Exotic"
"c1_response",3.20320196836055,1.84738177692272,4.72931298523607,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Exotic"
"c2_response",3.17062265873682,1.92504323964795,4.6300329465957,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Exotic"
"c3_response",3.13804334911308,1.84257200754441,4.63472271870956,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Exotic"
"Intercept",411.763021040904,377.31270780731,439.695799342362,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatCan"
"Slope",-13.2968988880652,-18.0001298055223,-8.80271274027929,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatCan"
"c1_response",398.466122152839,366.482638622169,424.685644230372,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatCan"
"c2_response",385.169223264774,354.263493088733,410.354999442215,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatCan"
"c3_response",371.872324376708,341.44319249297,396.839354653214,998,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatCan"
"Intercept",41.2250888479369,33.3282394742528,50.2249467968975,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatOth"
"Slope",-4.63214628551768,-6.27080489856373,-3.12062065933157,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatOth"
"c1_response",36.5929425624192,29.0382875201982,45.0615800220407,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatOth"
"c2_response",31.9607962769015,24.9832753035526,39.6003086265898,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatOth"
"c3_response",27.3286499913838,20.7592928234977,34.9024071999733,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_NatOth"
"Intercept",453.287531025669,420.704330787817,482.124155727812,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Total"
"Slope",-17.9631468422755,-23.296368531153,-13.3472263343675,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Total"
"c1_response",435.324384183393,404.066212503997,461.956992270155,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Total"
"c2_response",417.361237341118,387.20525210871,443.390478554015,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Total"
"c3_response",399.398090498842,369.374644706061,424.226077511295,999,"Appalachian-Interior-Northeastern Mesic Forest","Tree_Dens_Total"
"Intercept",0.578629303622667,0.531657050006228,0.622416357051041,977,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_sap"
"Slope",-0.00788174880716359,-0.0223897771773259,0.00661451508890923,977,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_sap"
"c1_response",0.570747554815503,0.53041246356257,0.606927145580383,977,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_sap"
"c2_response",0.56286580600834,0.526404441066711,0.599923039018902,977,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_sap"
"c3_response",0.554984057201176,0.515573688937858,0.595627022173317,977,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_sap"
"Intercept",0.518784861986591,0.460467568955118,0.566440974851476,994,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_seed"
"Slope",0.0354784820817362,0.016043282876015,0.0552986374250135,994,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_seed"
"c1_response",0.554263344068327,0.507068739771991,0.589499151756593,994,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_seed"
"c2_response",0.589741826150063,0.548310304384441,0.621180288032771,994,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_seed"
"c3_response",0.6252203082318,0.582165989644633,0.65976172325835,994,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Hor_seed"
"Intercept",0.044699425302343,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Exotic"
"Slope",0.00241134071068862,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Exotic"
"c1_response",0.0471107660130316,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Exotic"
"c2_response",0.0495221067237203,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Exotic"
"c3_response",0.0519334474344089,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Exotic"
"Intercept",1.39698428223215,1.21601042808508,1.57454976079329,998,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatCan"
"Slope",-0.0752402831733409,-0.119098461561626,-0.0287791121358595,998,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatCan"
"c1_response",1.32174399905881,1.1566276294307,1.48444453128707,998,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatCan"
"c2_response",1.24650371588547,1.09017547293836,1.39674034019314,998,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatCan"
"c3_response",1.17126343271213,1.01716777785944,1.32214459430192,998,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatCan"
"Intercept",0.373075415367817,0.290582570299206,0.453231665767056,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatOth"
"Slope",-0.00676615441661009,-0.032889530549734,0.0179891789504266,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatOth"
"c1_response",0.366309260951207,0.295972301893501,0.435574551234953,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatOth"
"c2_response",0.359543106534597,0.291611140328086,0.428517659137386,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatOth"
"c3_response",0.352776952117987,0.274963984452597,0.431568284701973,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_NatOth"
"Intercept",1.80283380999236,1.60574867099997,2.01470831896937,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Total"
"Slope",-0.0795493479931869,-0.131662723268766,-0.0278603745880654,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Total"
"c1_response",1.72328446199917,1.54908936663551,1.92012060592399,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Total"
"c2_response",1.64373511400599,1.48403121317734,1.82362622083094,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Total"
"c3_response",1.5641857660128,1.40063990269191,1.74744710393962,995,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_BA_Total"
"Intercept",0.0044954044929381,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Exotic"
"Slope",0.000155374188597214,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Exotic"
"c1_response",0.00465077868153531,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Exotic"
"c2_response",0.00480615287013253,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Exotic"
"c3_response",0.00496152705872974,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Exotic"
"Intercept",0.0803650303824648,0.0682890768298413,0.0922424019274889,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatCan"
"Slope",-0.00626657869267973,-0.00952582067747657,-0.00275982274515678,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatCan"
"c1_response",0.0740984516897851,0.0637354194780542,0.0845239862944215,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatCan"
"c2_response",0.0678318729971054,0.0583564494716347,0.0773320471755767,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatCan"
"c3_response",0.0615652943044256,0.0517964498143374,0.0714777206931683,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatCan"
"Intercept",0.0252964711959136,0.0191153576507393,0.0321628529935754,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatOth"
"Slope",0.00117415856955406,-0.000756310578045233,0.00356817671446035,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatOth"
"c1_response",0.0264706297654677,0.0204106623915839,0.0333050960871517,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatOth"
"c2_response",0.0276447883350217,0.0213045743017511,0.0351803814234452,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatOth"
"c3_response",0.0288189469045758,0.0213191964176215,0.0374656450282665,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_NatOth"
"Intercept",0.116224161566564,0.102936422755247,0.12968507935161,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Total"
"Slope",-0.00484858172024468,-0.00877424276720774,-0.000511512017924279,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Total"
"c1_response",0.111375579846319,0.100113779406481,0.123159840111777,996,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Sap_Dens_Total"
